dpe_classe,ges_classe,type_energie,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,latitude,longitude,source_type
E,E,collectif,182,68.4,1948,appartement,69,69008,6516490.01,845662.95,Ancien
D,D,individuel,167,53.4,2004,appartement,69,69008,6516999.91,844153.74,Ancien
D,D,collectif,199,78,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,226,NA,1972,immeuble,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,176,73,NA,appartement,69,69008,6517762,844647.83,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,206,36,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,74,79,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,206,36,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
F,F,collectif,400,29.9,1974,appartement,69,69008,6518054.86,844941.74,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,collectif,209,66.1,1961,appartement,69,69008,6517503.87,844794.85,Ancien
C,C,collectif,102,59.8,2022,appartement,69,69008,6516082.39,843803.58,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,collectif,141,70.2,2004,appartement,69,69008,6517015.42,844137.51,Ancien
C,C,mixte (collectif-individuel),102,106.7,2014,appartement,69,69008,6516588.94,845805.76,Ancien
D,D,collectif,209,81.4,NA,appartement,69,69008,6515786.2,845709.83,Ancien
D,D,collectif,197,101,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,194,77.6,NA,appartement,69,69008,6516313.49,844901.89,Ancien
E,E,collectif,230,98,NA,appartement,69,69008,6516365.55,844871.87,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,197,95,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,166,91.1,1981,appartement,69,69008,6517388.87,846548.77,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,140,72,2008,appartement,69,69008,6516946.66,845723.05,Ancien
C,C,collectif,74,79,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,individuel,77,41.5,2012,appartement,69,69008,6516505.04,845795.23,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,collectif,311,105.3,1960,appartement,69,69008,6515414.94,846479.11,Ancien
E,D,collectif,224,84,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,E,collectif,228.4,76.3,1970,appartement,69,69008,6515713.77,845587.85,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
F,D,collectif,266,21.8,NA,appartement,69,69008,6517767.3,844698.18,Ancien
C,C,collectif,74,79,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,individuel,171,62.4,NA,appartement,69,69008,6516952.27,844988.86,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,collectif,167.6,39.6,1974,appartement,69,69008,6515715.97,845662.02,Ancien
D,D,individuel,175.9,68.2,1947,appartement,69,69008,6517677.31,846015.73,Ancien
D,D,collectif,166,55.9,1948,appartement,69,69008,6515768.52,845601.33,Ancien
C,C,collectif,121,85.9,NA,appartement,69,69008,6517679.73,844852.14,Ancien
C,C,collectif,128,43.5,2022,appartement,69,69008,6516082.39,843803.58,Ancien
D,C,collectif,229,42,1958,appartement,69,69008,6515817.3,845536.61,Ancien
C,C,individuel,71,58.1,NA,appartement,69,69008,6517470.95,845136.29,Ancien
D,D,individuel,227,22.4,1952,appartement,69,69008,6517762.02,845222.35,Ancien
E,D,collectif,230,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,53,65,NA,appartement,69,69008,6515974.84,843826.25,Ancien
D,C,individuel,129,55.9,1948,appartement,69,69008,6516114.97,844131.96,Ancien
D,D,collectif,222.1,58,1960,appartement,69,69008,6516167.72,846268.61,Ancien
C,C,collectif,106,43.6,2022,appartement,69,69008,6516082.39,843803.58,Ancien
E,E,collectif,264.8,68.1,1967,appartement,69,69008,6517624.99,845777.42,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,77,NA,1961,immeuble,69,69008,6517052.9,846439.18,Ancien
D,D,collectif,206,36,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,134.7,116,1974,appartement,69,69008,6516339.9,844886.64,Ancien
D,D,individuel,173,115,NA,appartement,69,69008,6517587.1,844970.06,Ancien
G,G,collectif,484,27.8,1948,appartement,69,69008,6518054.86,844941.74,Ancien
D,D,collectif,168,76,2008,appartement,69,69008,6516946.66,845723.05,Ancien
D,D,collectif,202,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,collectif,183,48.4,1948,appartement,69,69008,6516506.82,845650.1,Ancien
D,B,,176,54.9,NA,maison,69,69008,6517905.98,844921.54,Ancien
D,D,collectif,199,78,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,83,42,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,individuel,164,104,1980,appartement,69,69008,6517347.3,845097.99,Ancien
C,C,individuel,136,40.6,2012,appartement,69,69008,6516505.04,845795.23,Ancien
F,F,individuel,382,57.3,1947,appartement,69,69008,6516698.69,843956.39,Ancien
E,E,collectif,233.5,67.6,1970,appartement,69,69008,6517622.6,844624.2,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,collectif,309.6,38,1934,appartement,69,69008,6516404.2,844918.88,Ancien
C,C,individuel,60,74,NA,appartement,69,69008,6515974.84,843826.25,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,222,42.9,1968,appartement,69,69008,6517572.93,845792.81,Ancien
F,F,collectif,338,26,1948,appartement,69,69008,6516895.57,845461.43,Ancien
D,D,collectif,197,95,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,C,collectif,145,74,1968,appartement,69,69008,6515737.05,846119.14,Ancien
D,D,collectif,197,101,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,141,85,2004,appartement,69,69008,6516999.91,844153.74,Ancien
D,D,collectif,202,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,87,57.6,2013,appartement,69,69008,6516468.07,845711.86,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,individuel,117,48.9,2010,appartement,69,69008,6518085.87,844791.62,Ancien
D,D,collectif,136,42,NA,appartement,69,69008,6516736.57,844395.93,Ancien
E,D,collectif,224,84,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,collectif,279,28.1,NA,appartement,69,69008,6518054.86,844941.74,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,74,79,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,individuel,105,51,1990,appartement,69,69008,6517638.47,845376.16,Ancien
C,C,individuel,134,83.4,2001,appartement,69,69008,6517568.75,844804.36,Ancien
D,D,collectif,197,101,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,196,58.5,1955,appartement,69,69008,6517673.72,844715.09,Ancien
E,D,collectif,282,30,NA,appartement,69,69008,6516578.33,845747.28,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,227,84,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,collectif,271,51,NA,appartement,69,69008,6517714.03,844884.07,Ancien
C,C,individuel,63,73.3,2013,appartement,69,69008,6517599.55,845294.48,Ancien
C,C,collectif,127,64.8,2008,appartement,69,69008,6516667.4,845723.3,Ancien
C,C,collectif,134,63.8,2022,appartement,69,69008,6516082.39,843803.58,Ancien
F,F,individuel,400,52.1,1956,appartement,69,69008,6516814.1,845083.84,Ancien
D,D,collectif,192,90.5,1948,appartement,69,69008,6517783.19,845243.94,Ancien
C,C,collectif,124,93.9,1973,appartement,69,69008,6517409.23,844903.17,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,individuel,80.2,74.3,2004,appartement,69,69008,6516355.59,845765.32,Ancien
E,E,collectif,295,46.4,NA,appartement,69,69008,6516750.15,844387.67,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,206,90.5,1979,appartement,69,69008,6517603.67,844721.25,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,233,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,159,60.8,NA,appartement,69,69008,6516814.1,845083.84,Ancien
C,C,collectif,103,25,1997,appartement,69,69008,6518199.02,844888.72,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,C,individuel,148,68.4,1948,appartement,69,69008,6515886.5,846619.65,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
G,F,individuel,401,67.2,1950,appartement,69,69008,6516829.17,846401.73,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,individuel,226,82.9,NA,appartement,69,69008,6517320.99,845783.31,Ancien
C,C,individuel,110,92.5,2006,appartement,69,69008,6516383.83,845682.04,Ancien
E,D,collectif,227,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,74,79,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,E,collectif,252,92.1,1966,appartement,69,69008,6517783.19,845243.94,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,individuel,62,70,NA,appartement,69,69008,6515974.84,843826.25,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,124,79.6,NA,appartement,69,69008,6518054.86,844941.74,Ancien
C,C,individuel,55,67,NA,appartement,69,69008,6515974.84,843826.25,Ancien
E,E,individuel,283,43.2,NA,appartement,69,69008,6516817.45,845187.84,Ancien
E,D,collectif,227,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,224,84,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,collectif,179,47.6,1970,appartement,69,69008,6515823.16,845614.9,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,82,55.9,2006,appartement,69,69008,6516383.83,845682.04,Ancien
C,C,individuel,81,117.1,2006,appartement,69,69008,6516383.83,845682.04,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,138,121,2002,appartement,69,69008,6517574.91,844806.47,Ancien
E,D,collectif,227,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,,263,114,NA,maison,69,69008,6516956.55,844090.35,Ancien
D,D,individuel,138,139.9,NA,appartement,69,69008,6517779.15,845228.17,Ancien
C,C,individuel,122,110.1,2000,appartement,69,69008,6516897.37,844988.14,Ancien
D,D,collectif,197,101,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,227,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,203,30.9,NA,appartement,69,69008,6516707.53,844436.52,Ancien
E,D,collectif,230,58.2,NA,appartement,69,69008,6516765.94,845756.36,Ancien
D,D,collectif,223,31.8,1969,appartement,69,69008,6517723.12,844948.88,Ancien
E,C,individuel,146,54.2,NA,appartement,69,69008,6515487.73,846457.22,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,162,53.9,NA,appartement,69,69008,6517518.08,845723.64,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
F,F,individuel,386.3,65.5,1970,appartement,69,69008,6515492.97,846490.79,Ancien
E,D,collectif,227,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
F,F,individuel,349,52.4,1957,appartement,69,69008,6517691.45,844952.97,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,collectif,237,36.8,1960,appartement,69,69008,6515643.06,845627.49,Ancien
D,D,collectif,166,55.9,1948,appartement,69,69008,6515768.52,845601.33,Ancien
D,D,collectif,206,36,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,200,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,individuel,293,56.7,NA,appartement,69,69008,6515900.89,846090.74,Ancien
E,D,collectif,230,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,individuel,276,75.4,1955,appartement,69,69008,6516593.67,844441.06,Ancien
D,D,individuel,205,45,NA,appartement,69,69008,6516152.69,844125.32,Ancien
D,D,individuel,187,43.6,1956,appartement,69,69008,6517834.23,844804.24,Ancien
C,C,collectif,98,59.8,2022,appartement,69,69008,6516082.39,843803.58,Ancien
C,C,collectif,76,66,1961,appartement,69,69008,6517052.9,846439.18,Ancien
F,F,individuel,352,76,NA,appartement,69,69008,6517941.51,844878.32,Ancien
C,C,individuel,82,55.9,2006,appartement,69,69008,6516383.83,845682.04,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,118.5,46.9,2008,appartement,69,69008,6516630.86,845723.32,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,mixte (collectif-individuel),228,64.7,1958,appartement,69,69008,6516340.96,845598.03,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,collectif,197,101,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,197,47.9,NA,appartement,69,69008,6516557.06,845689.21,Ancien
D,D,collectif,202,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,individuel,272,59,NA,appartement,69,69008,6517081.65,843849.79,Ancien
D,D,individuel,196,37,NA,appartement,69,69008,6516913.23,844968.08,Ancien
D,D,collectif,202,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,collectif,192,90.9,1948,appartement,69,69008,6516803.85,845448.82,Ancien
E,D,collectif,224,84,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,82,87.5,NA,appartement,69,69008,6517754.35,845606.66,Ancien
E,D,collectif,214.3,64.6,1970,appartement,69,69008,6516490.01,845662.95,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,,166,120.9,NA,maison,69,69008,6517142.19,846060.74,Ancien
C,C,collectif,96,32.9,2013,appartement,69,69008,6517044.02,845327.16,Ancien
E,D,collectif,229,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,189,53.9,1981,appartement,69,69008,6517347.3,845097.99,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,230,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
D,D,individuel,175,53.6,NA,appartement,69,69008,6516848.29,844257.72,Ancien
C,C,collectif,126,60.2,NA,appartement,69,69008,6517385.49,844735.1,Ancien
D,D,collectif,199,74.9,NA,appartement,69,69008,6516365.55,844871.87,Ancien
E,D,collectif,224,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,127,70.3,NA,appartement,69,69008,6516996.97,843890.9,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,66,85.5,2020,appartement,69,69008,6516583.31,844014.4,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,72,67,1997,appartement,69,69008,6516723.34,846705.61,Ancien
C,C,collectif,87,75,2022,appartement,69,69008,6516082.39,843803.58,Ancien
D,D,individuel,155,62,1948,appartement,69,69008,6517862.33,845616.31,Ancien
E,D,collectif,227,64,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,96,64,1999,appartement,69,69008,6516278.88,845823.62,Ancien
D,D,collectif,155,55.5,NA,appartement,69,69008,6517448.6,844806.26,Ancien
C,C,collectif,76,67,1961,appartement,69,69008,6517052.9,846439.18,Ancien
E,D,collectif,226,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,127,82,2008,appartement,69,69008,6516946.66,845723.05,Ancien
D,D,collectif,198,88,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
C,C,collectif,76,37.7,NA,appartement,69,69008,6517459.45,844710.57,Ancien
C,C,collectif,62,57.9,2013,appartement,69,69008,6516468.07,845711.86,Ancien
E,D,collectif,211,55,NA,appartement,69,69008,6516827.39,846163.98,Ancien
D,D,individuel,182,70.3,2000,appartement,69,69008,6517261.42,845149.33,Ancien
C,C,collectif,79,55,1961,appartement,69,69008,6517052.9,846439.18,Ancien
D,D,individuel,171,76.2,NA,appartement,69,69008,6516593.67,844441.06,Ancien
D,C,individuel,142.2,55.2,1949,appartement,69,69008,6516689.36,844012.92,Ancien
C,C,collectif,123,89,2008,appartement,69,69008,6516911.11,845723.12,Ancien
D,D,collectif,207,46.3,2008,appartement,69,69008,6516585.24,845739.1,Ancien
G,F,,446,81.2,1930,maison,69,69008,6516406.32,846109.67,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,275,44,1958,appartement,69,69008,6515986.76,845539.13,Ancien
E,E,individuel,301,80.7,1965,appartement,69,69008,6518019.39,845062.43,Ancien
E,E,individuel,229,97.3,1956,appartement,69,69008,6516647.84,844449.2,Ancien
E,D,collectif,226,72,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,E,individuel,239,59,NA,appartement,69,69008,6517081.65,843849.79,Ancien
D,D,collectif,202,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
C,C,individuel,81,117.1,2006,appartement,69,69008,6516383.83,845682.04,Ancien
E,D,collectif,229,54,1972,appartement,69,69008,6516065.11,843876.8,Ancien
